Query,Match,HMDB,PubChem,ChEBI,KEGG,METLIN,SMILES,Comment
37642,"(25R)-3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestan-26-oyl-CoA",HMDB0060305,15942889,37642,C15613,NA,C[C@H](CCC[C@@H](C)C(=O)SCCN=C(O)CCN=C(O)[C@H](O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C(N)N=CN=C12)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,1
37643,NA,NA,NA,NA,NA,NA,NA,0
37646,2-Acyl-sn-glycero-3-phosphoserine,METPA0726,NA,37646,C05974,NA,NA,1
3766,Clozapine,HMDB0014507,135398737,3766,C06924,NA,CN1CCN(CC1)C1=NC2=CC(Cl)=CC=C2NC2=CC=CC=C12,1
37671,(1->3)-beta-D-glucan,NA,NA,37671,NA,NA,NA,1
3768,Cnicin,HMDB0341297,5281435,3768,NA,NA,[H]\C1=C(C)/C[C@]([H])(OC(=O)C(=C)[C@@]([H])(O)CO)[C@@]2([H])C(=C)C(=O)O[C@]2([H])C([H])=C(CO)CC1,1
37739,glycerophospholipid,NA,NA,37739,NA,NA,NA,1
37894,5alpha-Androst-16-en-3-one,HMDB0034406,6852393,37894,NA,NA,[H][C@@]12CC=C[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])CC(=O)CC[C@]12C,1
37941,Clopidogrel,HMDB0005011,60606,37941,NA,3965,[H][C@@](N1CCC2=C(C1)C=CS2)(C(=O)OC)C1=CC=CC=C1Cl,1
37946,Dopamine 3-O-sulfate,HMDB0006275,122136,37946,C13690,NA,NCCC1=CC(OS(O)(=O)=O)=C(O)C=C1,1
38290,NA,NA,NA,NA,NA,NA,NA,0
38635,3-Methyladenine,HMDB0011600,1673,38635,C00913,NA,CN1C=NC(N)=C2N=CN=C12,1
38927,NA,NA,NA,NA,NA,NA,NA,0
3941,NA,NA,NA,NA,NA,NA,NA,0
3944,Cucurbitacin E,HMDB0250581,2887,3944,C08797,NA,CC(=O)OC(C)(C)C=CC(=O)C(C)(O)C1C(O)CC2(C)C3CC=C4C(C=C(O)C(=O)C4(C)C)C3(C)C(=O)CC12C,1
39567,12-Hydroxydodecanoic acid,HMDB0002059,79034,39567,C08317,6465,OCCCCCCCCCCCC(O)=O,1
4026,NA,NA,NA,NA,NA,NA,NA,0
40277,2(S)-{2(S)-[2(R)-AMINO-3-MERCAPTO]PROPYLAMINO-3(S)-METHYL}PENTYLOXY-3-PHENYLPROPIONYLMETHIONINE SULFONE,NA,NA,40277,NA,NA,NA,1
40304,8-Hydroxy-deoxyguanosine,HMDB0003333,73318,40304,NA,6890,NC1=NC2=C(N=C(O)N2[C@H]2C[C@H](O)[C@@H](CO)O2)C(=O)N1,1
40356,N-Acetylgalactosamine,HMDB0000212,84265,40356,C01132,5222,CC(=O)N[C@H]1[C@@H](O)O[C@H](CO)[C@H](O)[C@@H]1O,1
40574,NA,NA,NA,NA,NA,NA,NA,0
40629,NA,NA,NA,NA,NA,NA,NA,0
408174,Arformoterol,HMDB0015399,3083544,408174,NA,NA,COC1=CC=C(C[C@@H](C)NC[C@H](O)C2=CC(NC=O)=C(O)C=C2)C=C1,1
41001,Benzoyl ecgonine,HMDB0041836,442997,41001,C10847,NA,[H][C@@]1(CC2CCC([C@@H]1C(O)=O)N2C)OC(=O)C1=CC=CC=C1,1
41218,beta-Mercaptoethanol,HMDB0245190,1567,41218,C00928,NA,OCCS,1
41423,Celecoxib,HMDB0005014,2662,41423,C07589,NA,CC1=CC=C(C=C1)C1=CC(=NN1C1=CC=C(C=C1)S(N)(=O)=O)C(F)(F)F,1
41609,NA,NA,NA,NA,NA,NA,NA,0
41633,"24,25-epoxy-cholesterol",NA,3247059,41633,C15632,NA,C(CC1OC1(C)C)1CC23CC=C4C(O)CC4(C)3CC21C,1
4170,Glucose 6-phosphate,HMDB0001401,5958,4170,C00092,145,OC1O[C@H](COP(O)(O)=O)[C@@H](O)[C@H](O)[C@H]1O,1
41774,Tamoxifen,HMDB0014813,2733526,41774,C07108,NA,CC\C(=C(/C1=CC=CC=C1)C1=CC=C(OCCN(C)C)C=C1)C1=CC=CC=C1,1
4178,NA,NA,NA,NA,NA,NA,NA,0
41879,Dexamethasone,HMDB0015364,5743,41879,C15643,NA,[H][C@@]12C[C@@H](C)[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,1
4208,NA,NA,NA,NA,NA,NA,NA,0
421707,Abacavir,HMDB0015182,441300,421707,C07624,NA,NC1=NC2=C(N=CN2[C@@H]2C[C@H](CO)C=C2)C(NC2CC2)=N1,1
422,Lactic acid,HMDB0000190,107689,422,C00186,5205,C[C@H](O)C(O)=O,1
42504,Pentadecanoic acid,HMDB0000826,13849,42504,C16537,5789,CCCCCCCCCCCCCCC(O)=O,1
42548,L-Fucose,HMDB0000174,17106,42548,C01019,5812,C[C@@H]1O[C@@H](O)[C@@H](O)[C@H](O)[C@@H]1O,1
42589,beta-L-Fucose,HMDB0059625,444863,42589,C20836,NA,C[C@@H]1O[C@H](O)[C@@H](O)[C@H](O)[C@@H]1O,1
4260,Urobilinogen,HMDB0004158,440784,4260,C05791,7021,CCC1=C(C)C(=O)NC1CC1=C(C)C(CCC(O)=O)=C(CC2=C(CCC(O)=O)C(C)=C(CC3NC(=O)C(C=C)=C3C)N2)N1,1
42638,Flufenamic acid,HMDB0252331,3371,42638,C13038,NA,OC(=O)C1=CC=CC=C1NC1=CC(=CC=C1)C(F)(F)F,1
42782,NA,NA,NA,NA,NA,NA,NA,0
42820,Guanidine,HMDB0001842,3520,42820,C17349,6342,NC(N)=N,1
42944,Galantamine,HMDB0014812,9651,42944,C08526,NA,[H][C@]12C[C@@H](O)C=C[C@]11CCN(C)CC3=C1C(O2)=C(OC)C=C3,1
42976,NA,NA,NA,NA,NA,NA,NA,0
42977,NA,NA,NA,NA,NA,NA,NA,0
4299,DNA containing 6-O-methylguanine,NA,NA,4299,NA,NA,NA,1
43074,NA,NA,NA,NA,NA,NA,NA,0
4325,Dapsone,HMDB0014395,2955,4325,C07666,NA,NC1=CC=C(C=C1)S(=O)(=O)C1=CC=C(N)C=C1,1
43263,5-iododeoxycytidine monophosphate,NA,49866746,43263,NA,NA,Nc1nc(=O)n(cc1I)[C@H]1C[C@H](O)[C@@H](COP(O)(O)=O)O1,1
43451,I(-),HMDB0059634,24841,43451,C05590,NA,I,1
43474,NA,NA,NA,NA,NA,NA,NA,0
43580,Indole-3-propionic acid,HMDB0002302,3744,43580,NA,6602,OC(=O)CCC1=CNC2=C1C=CC=C2,1
43755,Lisinopril,HMDB0001938,5362119,43755,D00362,1009,NCCCC[C@H](N[C@@H](CCC1=CC=CC=C1)C(O)=O)C(=O)N1CCC[C@H]1C(O)=O,1
43966,NA,NA,NA,NA,NA,NA,NA,0
44074,NA,NA,NA,NA,NA,NA,NA,0
44369,NA,NA,NA,NA,NA,NA,NA,0
44605,8-Oxoguanine,HMDB0041820,119315,44605,C20155,NA,OC1=NC(=N)N=C2NC(=O)N=C12,1
4466,Dexmedetomidine,HMDB0014771,5311068,4466,C07450,NA,C[C@H](C1=CNC=N1)C1=C(C)C(C)=CC=C1,1
4470,NA,NA,NA,NA,NA,NA,NA,0
44975,"1,10-Phenanthroline",HMDB0244053,1318,44975,C00604,NA,C1=CC2=CC=C3C=CC=NC3=C2N=C1,1
45021,palmitoyl group,NA,NA,45021,NA,NA,C(CCCCCCCCCCCCCCC)(=O)*,1
4513,Dicumarol,HMDB0014411,54676038,4513,C00796,NA,OC1=C(CC2=C(O)C3=C(OC2=O)C=CC=C3)C(=O)OC2=C1C=CC=C2,1
45360,NA,NA,NA,NA,NA,NA,NA,0
45373,Sulfanilamide,HMDB0014404,5333,45373,C07458,NA,NC1=CC=C(C=C1)S(N)(=O)=O,1
4551,Digoxin,HMDB0001917,2724385,4551,C06956,2047,[H][C@]12CC[C@]3([H])[C@]([H])(C[C@@H](O)[C@]4(C)[C@H](CC[C@]34O)C3=CC(=O)OC3)[C@@]1(C)CC[C@@H](C2)O[C@H]1C[C@H](O)[C@H](O[C@H]2C[C@H](O)[C@H](O[C@H]3C[C@H](O)[C@H](O)[C@@H](C)O3)[C@@H](C)O2)[C@@H](C)O1,1
45571,Heptanoic acid,HMDB0000666,8094,45571,C17714,5636,CCCCCCC(O)=O,1
456215,NA,NA,NA,NA,NA,NA,NA,0
456216,NA,NA,NA,NA,NA,NA,NA,0
45725,NA,NA,NA,NA,NA,NA,NA,0
45863,Paclitaxel,HMDB0015360,36314,45863,C07394,NA,[H][C@]12[C@H](OC(=O)C3=CC=CC=C3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)C4=CC=CC=C4)C4=CC=CC=C4)C(C)=C([C@@H](OC(C)=O)C(=O)[C@]1(C)[C@@H](O)C[C@H]1OC[C@@]21OC(C)=O)C3(C)C,1
45980,Tacrine,HMDB0014526,1935,45980,C01453,NA,NC1=C2CCCCC2=NC2=CC=CC=C12,1
46020,NA,NA,NA,NA,NA,NA,NA,0
46044,"1-(4-methoxybenzyl)-3-(5-nitro-1,3-thiazol-2-yl)urea",NA,NA,46044,NA,NA,NA,1
4610,Dimethyl selenide,HMDB0033212,11648,4610,C02535,NA,C[Se]C,1
46195,Acetaminophen,HMDB0001859,1983,46195,C06804,6353,CC(=O)NC1=CC=C(O)C=C1,1
46202,Undecanal,HMDB0030941,8186,46202,NA,NA,CCCCCCCCCCC=O,1
46245,Coenzyme Q10,HMDB0001072,5281915,46245,C11378,5983,COC1=C(OC)C(=O)C(C\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C)=C(C)C1=O,1
46261,Phenylthiourea,HMDB0256448,NA,46261,NA,NA,NC(=S)NC1=CC=CC=C1,1
4638,Diphenidol,HMDB0015361,3055,4638,C06961,NA,OC(CCCN1CCCCC1)(C1=CC=CC=C1)C1=CC=CC=C1,1
46398,NA,NA,NA,NA,NA,NA,NA,0
46557,Zoledronate,HMDB0014543,68740,46557,NA,NA,OC(CN1C=CN=C1)(P(O)(O)=O)P(O)(O)=O,1
4659,Disulfiram,HMDB0014960,3117,4659,C01692,NA,CCN(CC)C(=S)SSC(=S)N(CC)CC,1
46631,NA,NA,NA,NA,NA,NA,NA,0
46640,NA,NA,NA,NA,NA,NA,NA,0
46661,NA,NA,NA,NA,NA,NA,NA,0
4670,Dobutamine,HMDB0014979,36811,4670,C06967,NA,CC(CCC1=CC=C(O)C=C1)NCCC1=CC(O)=C(O)C=C1,1
46761,Dipeptide,NA,3407,46761,C00107,NA,NA,1
4681,Dofetilide,HMDB0014349,71329,4681,C07751,NA,CN(CCOC1=CC=C(NS(C)(=O)=O)C=C1)CCC1=CC=C(NS(C)(=O)=O)C=C1,1
46896,diacyl lipopeptide,NA,NA,46896,NA,NA,NA,1
46899,NA,NA,NA,NA,NA,NA,NA,0
46911,NA,NA,NA,NA,NA,NA,NA,0
47013,D-Ribose,HMDB0000283,5779,47013,C00121,313,OC[C@H]1OC(O)[C@H](O)[C@@H]1O,1
47037,cyclic purine dinucleotide,NA,NA,47037,NA,NA,NA,1
4705,NA,NA,NA,NA,NA,NA,NA,0
4708,Doxazosin,HMDB0014728,3157,4708,C06970,NA,COC1=C(OC)C=C2C(N)=NC(=NC2=C1)N1CCN(CC1)C(=O)C1COC2=CC=CC=C2O1,1
47097,Lonafarnib,HMDB0304871,148195,47097,NA,NA,NC(=O)N1CCC(CC(=O)N2CCC(CC2)[C@H]2C3=C(CCC4=C2C(Br)=CC(Cl)=C4)C=C(Br)C=N3)CC1,1
4712,1alpha-hydroxyvitamin D2 / 1alpha-hydroxyergocalciferol,NA,5281107,4712,C08211,NA,C=C1/C(=C\C=C2/CCC3(C)2CC3(C)/C=C/(C)C(C)C)C(O)C1O,1
47266,NA,NA,NA,NA,NA,NA,NA,0
47499,Imipramine,HMDB0001848,3696,47499,C07049,500,CN(C)CCCN1C2=CC=CC=C2CCC2=CC=CC=C12,1
4753,Echothiophate,HMDB0015190,10548,4753,C06975,NA,CCOP(=O)(OCC)SCC[N+](C)(C)C,1
47575,Abt-737,NA,46228957,47575,NA,NA,CN(C)CCC(CSC1=CC=CC=C1)NC1=C(C=C(C=C1)S(=O)(=O)NC(=O)C1=CC=C(C=C1)N1CCN(CC2=CC=CC=C2C2=CC=C(Cl)C=C2)CC1)[N+]([O-])=O,1
47781,Desipramine,HMDB0015282,2995,47781,C06943,NA,CNCCCN1C2=CC=CC=C2CCC2=CC=CC=C12,1
47807,Sulforaphane,HMDB0005792,5350,47807,NA,NA,CS(=O)CCCCN=C=S,1
47823,NA,NA,NA,NA,NA,NA,NA,0
47828,"1alpha-hydroxy-24,25,26,27-tetranorvitamin D3 23-carboxylic acid / calcitroic acid",NA,9547273,47828,C18230,NA,C=C1/C(=C\C=C2/CCC3(C)2CC3(C)CC(=O)O)C(O)C1O,1
4784,Enalapril,HMDB0014722,40466924,4784,C06977,NA,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N1CCC[C@H]1C(O)=O,1
4786,Enalaprilat,HMDB0041886,6917719,4786,C11720,NA,[H][C@@](C)(N[C@@]([H])(CCC1=CC=CC=C1)C(O)=O)C(=O)N1CCC[C@@]1([H])C(O)=O,1
47923,NA,NA,NA,NA,NA,NA,NA,0
47977,Glucosamine,HMDB0001514,439213,47977,C00329,266,N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O,1
47983,S-acylpantetheine 4'-phosphate group,NA,NA,47983,NA,NA,C(SC(=O)*)CNC(=O)CCNC(=O)C(O)C(COP(=O)(O*)[O-])(C)C,1
48095,"(3R,4R,5R)-1,3,4,5,6-Pentahydroxyhexan-2-one",HMDB0246950,1101,48095,C01452,NA,OCC(O)C(O)C(O)C(=O)CO,1
4814,Eprosartan,HMDB0015014,5281037,4814,C07467,NA,CCCCC1=NC=C(\C=C(/CC2=CC=CS2)C(O)=O)N1CC1=CC=C(C=C1)C(O)=O,1
4828,Ergothioneine,HMDB0003045,5351619,4828,C05570,53,C[N+](C)(C)[C@@H](CC1=CNC(=S)N1)C([O-])=O,1
48408,Ethyl vanillin,HMDB0029665,8467,48408,NA,NA,CCOC1=C(O)C=CC(C=O)=C1,1
48416,Olmesartan,HMDB0014420,158781,48416,NA,NA,CCCC1=NC(=C(N1CC1=CC=C(C=C1)C1=C(C=CC=C1)C1=NN=NN1)C(O)=O)C(C)(C)O,1
4856,NA,NA,NA,NA,NA,NA,NA,0
48621,Sep-tRNA(Sec),NA,NA,48621,NA,NA,NA,1
4866,17beta-Estradiol 3-sulfate,HMDB0004448,66416,4866,C08357,NA,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]1([H])C3=CC=C(OS(O)(=O)=O)C=C3CC[C@@]21[H],1
48736,NA,NA,NA,NA,NA,NA,NA,0
48765,Dimethylarsinic acid,HMDB0011625,2513,48765,C07308,NA,C[As](C)(O)=O,1
48775,Cadmium,HMDB0003638,31193,48775,C01413,NA,[Cd++],1
48778,"7alpha,26-dihydroxy-5beta-cholestan-3-one",HMDB0062420,24755529,48778,NA,NA,[H]C(C)(CO)CCC[C@@]([H])(C)[C@@]1([H])CC[C@@]2([H])[C@]3([H])[C@]([H])(O)C[C@]4([H])CC(=O)CC[C@]4(C)[C@@]3([H])CC[C@]12C,1
48825,"7alpha,26-dihydroxycholest-4-en-3-one",NA,193396,48825,C17336,NA,CC(CO)CCC(C)1CC23(CC21C)1(C)CCC(=O)C=C1C3O,1
48833,"7alpha,12alpha,26-trihydroxycholest-4-en-3-one",HMDB0062400,24755528,48833,NA,NA,[H]C(C)(CO)CCC[C@@]([H])(C)[C@@]1([H])CC[C@@]2([H])[C@]3([H])[C@]([H])(O)CC4=CC(=O)CC[C@]4(C)[C@@]3([H])C[C@]([H])(O)[C@]12C,1
48834,"7alpha,12alpha,26-trihydroxy-5beta-cholestan-3-one",NA,196065,48834,NA,NA,[H][C@]12C[C@@H](O)[C@@]3([H])[C@]4([H])CC[C@]([H])([C@H](C)CCCC(C)CO)[C@@]4(C)[C@@H](O)C[C@]3([H])[C@@]1(C)CCC(=O)C2,1
48861,Geranylgeranyl-PP,HMDB0004486,447277,48861,C00353,NA,CC(C)=CCC\C(C)=C\CC\C(C)=C\CC\C(C)=C\COP(O)(=O)OP(O)(O)=O,1
48923,NA,NA,NA,NA,NA,NA,NA,0
48926,S-Hydroxymethylglutathione,HMDB0004662,447123,48926,C14180,7068,N[C@@H](CCC(=O)N[C@@H](CSCO)C(=O)NCC(O)=O)C(O)=O,1
48950,"L-2,4-diaminobutyric acid",HMDB0006284,134490,48950,C03283,NA,NCC[C@H](N)C(O)=O,1
49031,NA,NA,NA,NA,NA,NA,NA,0
49032,NA,NA,NA,NA,NA,NA,NA,0
49108,NA,NA,NA,NA,NA,NA,NA,0
4917,Eugenol,HMDB0005809,3314,4917,C10453,4022,COC1=CC(CC=C)=CC=C1O,1
4918,Methyleugenol,HMDB0031864,7127,4918,C10454,NA,COC1=C(OC)C=C(CC=C)C=C1,1
49189,Pristanal,HMDB0001958,14671060,49189,NA,6402,CC(C)CCCC(C)CCCC(C)CCCC(C)C=O,1
49537,"3',5'-Cyclic diGMP",NA,47205759,49537,C16463,NA,NA,1
49552,NA,NA,NA,NA,NA,NA,NA,0
49601,Fe2S2 iron-sulfur cluster,NA,NA,49601,NA,NA,NA,1
49603,Lapatinib,HMDB0015388,208908,49603,NA,NA,CS(=O)(=O)CCNCC1=CC=C(O1)C1=CC2=C(C=C1)N=CN=C2NC1=CC(Cl)=C(OCC2=CC(F)=CC=C2)C=C1,1
49668,Gefitinib,HMDB0014462,123631,49668,NA,NA,COC1=C(OCCCN2CCOCC2)C=C2C(NC3=CC(Cl)=C(F)C=C3)=NC=NC2=C1,1
49713,Lithium,HMDB0005949,28486,49713,C15473,NA,[Li+],1
49883,tetra-mu3-sulfido-tetrairon,NA,NA,49883,NA,NA,[S+]12[Fe-]3[S+]4[Fe-]1[S+]1[Fe-]2[S+]3[Fe-]41,1
49960,NA,NA,NA,NA,NA,NA,NA,0
50042,NA,NA,NA,NA,NA,NA,NA,0
50091,S-Nitrosoglutathione,HMDB0004645,104858,50091,NA,NA,N[C@@H](CCC(=O)N[C@@H](CSN=O)C(=O)NCC(O)=O)C(O)=O,1
50114,NA,NA,NA,NA,NA,NA,NA,0
50122,Rosiglitazone,HMDB0005031,77999,50122,NA,NA,CN(CCOC1=CC=C(CC2SC(=O)NC2=O)C=C1)C1=CC=CC=N1,1
50131,Decitabine,HMDB0015391,451668,50131,NA,NA,NC1=NC(=O)N(C=N1)[C@H]1C[C@H](O)[C@@H](CO)O1,1
50157,5-Hydroxyindoleacetaldehyde,HMDB0004073,74688,50157,C05634,NA,OC1=CC2=C(NC=C2CC=O)C=C1,1
50172,9-cis Acitretin,HMDB0247585,41317,50172,NA,NA,COC1=C(C)C(C)=C(C=CC(C)=CC=CC(C)=CC(O)=O)C(C)=C1,1
50277,"Diphosphoric acid,P-(3,7,11-trimethyl-2,6,10-dodecatrienyl) ester",HMDB0251465,706,50277,NA,NA,CC(C)=CCCC(C)=CCCC(C)=CCOP(O)(=O)OP(O)(O)=O,1
50438,Phenprocoumon,HMDB0015081,54680692,50438,NA,NA,CCC(C1=CC=CC=C1)C1=C(O)C2=C(OC1=O)C=CC=C2,1
50593,3-dehydro-4-methylzymosterol,NA,24906328,50593,C15816,NA,CC(C)=CCC(C)1CC2C3=C(CC21C)1(C)CCC(=O)C(C)1CC3,1
50648,9-cis-Retinoic acid,HMDB0002369,449171,50648,C15493,NA,C\C(\C=C\C1=C(C)CCCC1(C)C)=C\C=C\C(\C)=C\C(O)=O,1
50659,Dronedarone,HMDB0251621,208898,50659,NA,NA,CCCCN(CCCC)CCCOC1=CC=C(C=C1)C(=O)C1=C(CCCC)OC2=C1C=C(NS(C)(=O)=O)C=C2,1
50667,NA,NA,NA,NA,NA,NA,NA,0
50673,Methimazole,HMDB0014901,1349907,50673,C07190,NA,CN1C=CNC1=S,1
50690,NA,NA,NA,NA,NA,NA,NA,0
50693,Milrinone,HMDB0014380,4197,50693,C07224,NA,CC1=C(C=C(C#N)C(=O)N1)C1=CC=NC=C1,1
507393,NA,NA,NA,NA,NA,NA,NA,0
50746,N(6)-dihydrolipoyl-L-lysine residue,NA,NA,50746,NA,NA,C([C@@H](C(*)=O)N*)CCCNC(CCCCC(CCS)S)=O,1
50749,Calcipotriol,HMDB0015567,5288783,50749,NA,NA,O[C@H](\C=C\[C@@H](C)[C@@]1([H])CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)C[C@H](O)C1=C)C1CC1,1
50774,2-Decaprenyl-6-methoxyphenol,HMDB0060250,25010760,50774,NA,NA,COC1=CC=CC(C\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C)=C1O,1
50824,hematite nanoparticle,NA,NA,50824,NA,NA,NA,1
50828,silicon dioxide nanoparticle,NA,NA,50828,NA,NA,NA,1
50904,allergen,NA,NA,50904,NA,NA,NA,1
50924,Sorafenib,HMDB0014542,216239,50924,NA,NA,CNC(=O)C1=NC=CC(OC2=CC=C(NC(=O)NC3=CC(=C(Cl)C=C3)C(F)(F)F)C=C2)=C1,1
51050,titanium dioxide nanoparticle,NA,NA,51050,NA,NA,NA,1
51230,Bimatoprost,HMDB0015041,5311027,51230,NA,NA,CCNC(=O)CCC\C=C/C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1\C=C\[C@@H](O)CCC1=CC=CC=C1,1
51341,Pristanoyl-CoA,HMDB0002057,25137904,51341,C07297,6464,CC(C)CCCC(C)CCCC(C)CCCC(C)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N,1
5163,Fosinopril,HMDB0014635,55891,5163,C07016,NA,CCC(=O)OC(OP(=O)(CCCCC1=CC=CC=C1)CC(=O)N1C[C@@H](C[C@H]1C(O)=O)C1CCCCC1)C(C)C,1
51985,Alpha-Linolenoyl-CoA,HMDB0006290,53477815,51985,C16162,NA,CC\C=C/C\C=C/C\C=C/CCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@@](O)([H])C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@H]([C@@H](O)C1OP(=O)(O)O)N1C=NC2=C1N=CN=C2N,1
52050,"(24R,25R)3alpha,7alpha,12alpha,24-tetrahydroxy-5beta-cholestanoyl-CoA",HMDB0062224,44263831,52050,C15614,NA,[H][C@@](C)(CC[C@@]([H])(O)[C@@]([H])(C)C(=O)SCCN=C(O)CCN=C(O)[C@]([H])(O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@@]1([H])O[C@@]([H])(N2C=NC3=C(N)N=CN=C23)[C@]([H])(O)[C@]1([H])OP(O)(O)=O)[C@@]1([H])CC[C@@]2([H])[C@]3([H])[C@]([H])(O)C[C@]4([H])C[C@]([H])(O)CC[C@]4(C)[C@@]3([H])C[C@]([H])(O)[C@]12C,1
52075,"All-trans-13,14-dihydroretinol",HMDB0011618,446798,52075,C15492,NA,CC(CCO)\C=C\C=C(/C)\C=C\C1=C(C)CCCC1(C)C,1
52255,hydroxylapatite,NA,NA,52255,NA,NA,NA,1
52288,(2-Hydroxy-3-phosphonooxypropyl) octadec-9-enoate,HMDB0242470,3988,52288,NA,NA,CCCCCCCCC=CCCCCCCCC(=O)OCC(O)COP(O)(O)=O,1
52289,NA,NA,NA,NA,NA,NA,NA,0
52386,"5alpha-cholesta-8,24-dien-3-one",HMDB0304222,22298942,52386,C22136,NA,[H][C@@]1(CC[C@@]2([H])C3=C(CC[C@]12C)[C@@]1(C)CCC(=O)C[C@]1([H])CC3)[C@H](C)CCC=C(C)C,1
52392,"MG(0:0/20:4(5Z,8Z,11Z,14Z)/0:0)",HMDB0004666,5282280,52392,C13856,NA,[H]C(CO)(CO)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC,1
52449,5-KETE,HMDB0010217,5283159,52449,C14732,NA,CCCCC\C=C/C\C=C/C\C=C/C=C/C(=O)CCCC(O)=O,1
52450,PC(O-18:0/2:0),NA,2733535,52450,NA,NA,CCCCCCCCCCCCCCCCCCOC(COP(=O)()OCC(C)(C)C)OC(C)=O,1
52571,N-arachidonoylphosphatidylethanolamine,NA,NA,52571,NA,NA,CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCC(=O)NCCOP(O)(=O)OCC(COC([*])=O)OC([*])=O,1
52572,acylglucosaminylphosphatidylinositol,NA,NA,52572,NA,NA,NA,1
52575,alkylglycerol,NA,NA,52575,NA,NA,NA,1
52592,N-retinylidene-N-retinylphosphatidylethanolamine,NA,NA,52592,NA,NA,CC(\C=C\C1=C(C)CCCC1(C)C)=C/C=C/C(C)=C/c1cc(\C=C\C=C(C)\C=C\C2=C(C)CCCC2(C)C)cc[n+]1CCOP(O)(=O)OCC(COC([*])=O)OC([*])=O,1
52603,NA,NA,NA,NA,NA,NA,NA,0
52639,NA,NA,NA,NA,NA,NA,NA,0
528825,1-O-(alpha-D-galactopyranuronosyl)-N-tetradecanoyldihydrosphingosine,NA,6420173,528825,NA,NA,CCCCCCCCCCCCCCC[C@@H](O)[C@H](CO[C@H]1O[C@@H]([C@H](O)[C@H](O)[C@H]1O)C(O)=O)NC(=O)CCCCCCCCCCCCC,1
5292,NA,NA,NA,NA,NA,NA,NA,0
52966,Hexacosanoyl-CoA,HMDB0006459,25246198,52966,NA,NA,CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N,1
52975,trans-2-hexacosenoyl-CoA,NA,44176398,52975,NA,NA,CCCCCCCCCCCCCCCCCCCCCCC/C=C/C(=O)SCCNC(=O)CCNC(=O)(O)C(C)(C)COP(=O)(O)OP(=O)(O)OC1O(n2cnc3c(N)ncnc32)(O)1OP(=O)(O)O,1
53014,N6-Carboxymethyllysine,HMDB0240347,123800,53014,NA,NA,N[C@@H](CCCCNCC(O)=O)C(O)=O,1
53019,NA,NA,NA,NA,NA,NA,NA,0
53020,NA,NA,NA,NA,NA,NA,NA,0
53023,NA,NA,NA,NA,NA,NA,NA,0
53030,oxysterol,NA,NA,53030,NA,NA,NA,1
53056,6-O-[alpha-D-mannosyl-(1->4)-alpha-D-glucosaminyl]-O-acyl-1-phosphatidyl-1D-myo-inositol,NA,NA,53056,NA,NA,NA,1
53058,6-O-{alpha-D-mannosyl-(1->6)-2-O-[(2-aminoethyl)phosphoryl]-alpha-D-mannosyl-(1->4)-alpha-D-glucosaminyl}-O-acyl-1-phosphatidyl-1D-myo-inositol,NA,NA,53058,NA,NA,NA,1
53059,6-O-{alpha-D-mannosyl-(1->2)-alpha-D-mannosyl-(1->6)-2-O-[(2-aminoethyl)phosphoryl]-alpha-D-mannosyl-(1->4)-alpha-D-glucosaminyl}-O-acyl-1-phosphatidyl-1D-myo-inositol,NA,NA,53059,NA,NA,NA,1
